Rank,Camera1_Performance,Camera2_Performance,Camera3_Performance,Camera4_Performance,Camera5_Performance,Camera6_Performance,Camera7_Performance,Camera8_Performance,Camera9_Performance
212,42.14093187617205,67.15061568719429,44.635785238609444,28.942579191349164,34.976740911042924,0.0,0.0,55.32462878722648,0.0
213,39.66014147214456,54.807363546787805,54.17997018526764,31.4637739975044,0.0,0.0,0.0,43.816252355521,0.0
214,58.30298117900592,44.511129288409,41.88585877830596,48.228238570716044,0.0,54.53253863122771,0.0,40.47244074784864,22.955681721070764
215,53.5388530694666,62.358775652207,34.45836599738576,38.60234534615208,0.0,0.0,0.0,44.85174691333137,0.0
216,40.535292755377114,61.700126631619014,48.9281062561162,32.12837085324104,0.0,34.12203903274964,54.32727343516377,45.9510000371054,50.69020928786616
217,35.56355004380356,36.09715450219392,39.408404929330075,44.51722611003041,0.0,31.55849824056328,0.0,53.773621859610124,35.41676112233508
218,33.253063273928994,44.763081411571804,33.503228431342,40.84667771910648,0.0,0.0,0.0,60.08511130241387,0.0
219,34.66401999169804,55.29367179299036,42.89774282233776,37.07583949867336,0.0,0.0,0.0,33.75894783533688,0.0
220,55.85557400783736,39.8343972901992,51.01309081813277,31.901659140891525,0.0,44.6293272162656,45.02011745082912,62.013861313279726,29.733483113476765
221,47.549955433763,28.939185363810278,42.45317991470044,49.084337010722635,0.0,18.0799318891272,0.0,31.606071328896324,32.192495653278044
222,57.39443423439232,47.10103076327841,59.76513153224437,61.09875453500988,0.0,47.711538451686195,0.0,59.73673858965325,30.22879847146808
223,49.13229195477196,36.417932531285004,48.09974592231152,27.24365168537044,0.0,43.27228768607784,45.5200733381176,30.807459073631883,39.898082319352
224,43.53330356071508,59.54056791296636,58.17105450155601,39.151534176112044,0.0,34.834565280607485,0.0,27.89909388012176,41.41789494366421
225,41.109245560771726,39.443617419686326,64.71297848957953,25.713380091920364,0.0,45.41785808688532,31.072030344279156,50.65472777731196,39.27801653825904
226,47.12866259345744,44.241997183909,35.495327583117884,37.27508961308597,0.0,0.0,0.0,27.38083032602044,0.0
227,45.62167771557516,48.0752646576442,58.74783328519999,19.17556661963176,0.0,36.229399799126604,42.37638610505744,40.529931897622646,41.047565607108716
228,44.82634063761656,52.470161485040755,43.36827536023336,28.50884710776704,0.0,44.24143441021792,37.14618132398644,43.946728391456446,40.54916050068288
229,40.930343446564166,33.896715375541284,28.37575729800692,55.12948954044143,0.0,0.0,0.0,37.93574896582728,0.0
230,65.20993726852285,71.30448128621596,57.79504397144577,35.32413433878661,52.01351701516735,36.982989325874435,0.0,40.56569208781169,46.22637665757664
231,47.93930330014796,71.25622220749408,41.5436119602068,32.791939160767484,0.0,45.91997090628011,29.09972594374024,48.501233938777965,32.816365512306966
232,52.88681430160492,54.16739286045256,26.1307422305516,32.25452810760148,0.0,40.08553640340384,45.44932320221156,41.8113676663126,38.0638385416892
233,52.55375026690024,52.44209181252645,49.24392982838904,62.01433546556352,0.0,57.04789062671396,0.0,55.79125782881744,39.820026231592195
234,54.04419444793924,51.25445836620841,52.398662402830965,57.698272652154124,0.0,29.989182881541403,0.0,52.332170456841645,27.162436660724882
235,62.50783128090709,40.02878324532496,43.60060595952464,33.80028835482328,51.94652593653164,0.0,0.0,40.71349813140304,0.0
236,54.550163241943885,42.11809143087736,40.60364224966776,47.54154422444948,0.0,0.0,0.0,51.749522958929916,0.0
237,40.35458919974104,58.266243899825135,38.4966587789558,31.303488552792842,0.0,36.602531442844196,49.54217022654363,44.42524846375541,37.475044287922564
238,49.76186174900008,48.67369826092892,36.898536016484364,58.46271789643394,0.0,0.0,0.0,39.108879235309956,0.0
239,39.92165459024088,50.206671549147565,48.78676353149301,57.21780440718368,0.0,39.82636548688616,0.0,55.417780298569205,39.48191190427305
240,52.345637555840284,47.636023073977285,40.18299927642772,42.43800911798541,0.0,39.105632441648325,0.0,45.201290200388,27.44481177210492
241,54.79295982511496,39.070529750249925,42.41817155663064,54.0824944277056,0.0,40.364754950716524,0.0,43.24974822984472,33.550282451314445
242,40.366745131510356,52.604097164534956,41.018209634282364,27.684108472467315,0.0,41.20169759045476,49.787437823169476,51.5002955059154,39.18904812286993
243,33.39345098511713,45.95215997056172,31.245406718849157,35.49764425745812,0.0,45.654298399171324,0.0,41.87661211584452,48.08463561139308
244,43.77411091109632,54.2936732763018,56.627438174357316,40.17150020750384,0.0,0.0,0.0,57.070570346953645,0.0
245,56.948295587951606,46.466587171392604,31.738341079289285,60.54982946152716,0.0,0.0,0.0,39.37028787246405,0.0
246,53.7897863367266,43.977206290018124,48.59683221027568,50.298185676587636,0.0,28.264876764434998,0.0,48.0930982233622,34.41335877119308
247,50.095280316586724,65.39097912612253,58.80147631016093,47.56841484670876,0.0,32.775954092785405,0.0,48.33991836685472,28.135176235712837
248,39.31599427983432,58.45753083023448,29.77954822961884,25.618258364661,0.0,42.731154093253686,59.63656142077972,45.2239730028978,46.43230028159696
249,32.02112508710449,39.31577977761592,38.744256760580804,38.30485209604704,0.0,0.0,0.0,48.9204120699262,0.0
250,51.9086497275166,47.05881832885809,41.28051398260436,31.311155391973124,0.0,0.0,0.0,43.95021012513829,0.0
251,50.36405976009264,59.171739034954285,46.31702679429096,51.64635132267048,0.0,44.94379375616433,0.0,51.7448241372242,36.145687241377075
252,45.302188052733484,43.62036406310125,53.325602112718244,32.58635211393472,40.5608535407974,0.0,0.0,41.25260905340888,0.0
253,50.19482169473113,50.229574293594034,40.06166310480816,49.85810287494792,0.0,45.91958157853816,0.0,54.65557863655333,36.34146442491196
254,51.18984211854388,38.53026651161208,43.33664529278089,33.52333621819796,40.39134742127399,0.0,0.0,28.81160742893568,0.0
255,36.32837186310485,54.7801015099366,36.65751777457604,24.991133894371124,0.0,41.057656707121645,32.76504638720236,44.699076189296036,40.02806462920352
256,28.34855643026476,42.387734671096844,54.74133009890934,22.2064149442644,38.97892421171299,0.0,0.0,42.1661774192296,0.0
257,47.9782724722076,38.3368149232994,45.547153223920525,26.253655538901484,29.847328201692523,0.0,0.0,37.62503205828904,0.0
258,47.07600129108221,47.324539436173566,35.13006728330416,52.91421164298556,0.0,0.0,0.0,54.890819485815356,0.0
259,54.24856007349717,57.36226402699408,40.94600358188072,34.34698507246585,0.0,26.025175087315482,55.44497012857688,40.33872591323712,33.42168632462344
260,47.76120677165736,35.566666798218236,38.38157111835784,48.972305898960876,0.0,0.0,0.0,56.006701957229964,0.0
261,46.11260667043724,42.150680846330445,44.65455866293221,42.00566206782747,0.0,44.271437149940404,0.0,49.28181846073056,45.88335018234441
262,41.94854310959748,33.88797464985104,41.18510449674368,49.87478669138496,0.0,43.065579513103124,0.0,51.52838376124497,53.75766387706452
263,37.302576082294955,52.99931425525073,44.471867933002486,17.47399485458108,0.0,42.42527008829968,37.51799226478988,47.652359053277685,23.92928525711896
264,43.70185350454332,38.2253339794018,37.473948128843084,32.27257788194116,0.0,41.01657008687224,53.377090398661,37.75893068137336,40.94827738726348
265,44.9868226033096,41.8549768513384,48.99990412882092,52.98522940176176,0.0,36.316385360275326,0.0,61.10334784633624,34.45543280422484
266,38.1256573684898,46.706274496235565,25.95018420667572,33.51350495377028,0.0,0.0,0.0,47.48612548985049,0.0
267,59.06366326704497,44.76858777019649,52.467791414467726,33.39580253050081,0.0,47.64132763685384,45.36304634450536,40.591885097290046,60.20033553889629
268,58.666011042324875,42.67607260890272,50.77511034626872,30.86732200102092,46.761279090811364,0.0,0.0,35.84547218027049,0.0
269,53.96584188333349,45.31692758778365,59.12422103238476,32.004502781117125,0.0,54.37045451360911,37.73619818781888,57.01563694771406,30.260733107039922
270,46.092783579327445,33.17418435065041,39.92443300453096,32.25526396468632,0.0,41.47951751653084,47.41442417265173,42.474453506533884,24.2347022624202
271,49.13797038249088,50.2685917774736,58.032519253915325,42.07182653103452,0.0,0.0,0.0,44.78121248832132,0.0
272,40.916732627280965,49.742889890395325,43.35756303818572,45.4171943814364,0.0,0.0,0.0,40.07997348014241,0.0
273,51.486981400616884,69.80124024379424,41.67293660095949,31.505087593427163,0.0,47.489085981982356,41.11621884144044,64.03948270372173,44.22753694740032
274,48.81340516898148,49.03703495002636,54.46343374067173,55.99718376803544,0.0,0.0,0.0,48.27386682052337,0.0
275,43.35573911231432,42.85453902629512,46.8635585149698,41.34201478026012,0.0,47.6414903919936,0.0,51.24877926849732,44.167208873716
276,52.22075703480621,54.42982774203956,40.64107444000384,30.916996036794004,38.0063015075992,0.0,0.0,44.891531735951524,0.0
277,43.70315666028821,44.59189811869204,35.1623048063488,56.67677653913697,0.0,0.0,0.0,34.76586700811852,0.0
278,44.5901553696168,43.0782393038058,42.03650594157008,26.45977657176452,26.394724823509,0.0,0.0,56.146625307811206,0.0
279,45.63714112276032,44.479408162703564,39.44148264142324,18.712254254948125,0.0,35.690776544302,28.14800160621972,41.537460423074,57.452556965977486
280,49.24441285963952,34.37091377981604,45.56841499991268,28.75214777484596,0.0,52.70696302681051,35.77103829639417,54.56279156516353,43.06306262842197
281,54.88374516544076,48.767329364951564,44.89358303206225,61.71165731943105,0.0,50.09854630827336,0.0,39.1058178891952,32.0929823423452
282,44.30106628852924,43.65060020098844,33.57396063016724,24.58402421765368,0.0,46.13892466007524,38.57053906553212,57.902218812680715,39.09308168925209
283,55.124588067022565,51.57031342840496,35.420910931073124,33.617656458633924,0.0,34.461993757631284,30.53195978508304,40.78365000146824,45.682138443446
284,48.79505313553116,54.57901395467052,39.783765040430566,48.624842894367085,0.0,50.31069935151892,0.0,40.09307879231796,34.962605652693284
285,38.68367335656712,60.235617653578124,55.90207265681304,22.722556515091,0.0,40.70048491870876,36.866096119559764,37.21926203252784,40.76243949240044
286,51.68356376039864,53.03555513059921,45.451284944133604,35.574026794213395,0.0,0.0,0.0,56.159718700052075,0.0
287,35.23699430171848,49.847505049049154,52.11454394070088,44.279713786603956,0.0,0.0,0.0,65.23156954326532,0.0
288,44.80178944995612,46.135151076962885,52.849381483050884,31.827949943124402,0.0,39.180069124773766,45.51793381874988,54.19531169861792,43.34918286034572
289,38.38748572882776,52.6565922726954,38.519450378331,36.618255392167,0.0,0.0,0.0,50.0158305872338,0.0
290,64.10881199554757,52.784121068278644,42.44541619464777,36.0575484551672,0.0,41.96275430284592,28.965138203367523,44.18029898076284,38.750432189593845
291,58.47422374842972,36.66916058910488,47.22170427262972,47.515807018442715,0.0,51.12171169023261,0.0,46.88878363235044,52.78774006478333
292,55.243191404373924,49.89460074379068,41.06818603250644,50.42045190204833,0.0,0.0,0.0,30.5134951864576,0.0
293,39.55362703519128,37.65207770867164,58.36826644840241,46.28120205587092,0.0,37.955207308091,0.0,42.193334257632884,34.473488952374446
294,49.42108697457236,57.02429387705277,41.575439585185634,30.010270278722516,0.0,36.1880661125776,33.90346994257456,39.0769585917488,36.441847165529126
295,44.206723364885,54.887686838840885,46.3582671065984,52.79626183840512,0.0,40.76256173029168,0.0,38.142651530690806,33.65982692322724
296,51.99500407564612,48.76260843433628,36.29887548228104,39.80990840640044,0.0,0.0,0.0,43.64551249443884,0.0
297,59.46625132948593,49.065651062964285,49.985140901839046,52.73004550121676,0.0,45.597460986612,0.0,45.4118911922498,47.29241873641817
298,30.98194085398356,54.31318369435905,29.038121748036083,50.953979205524526,0.0,0.0,0.0,42.86786192953448,0.0
299,52.34348885321081,52.400088548854406,44.63792179235112,31.842043525069563,0.0,42.29446682600532,27.15649432909556,37.4947229083684,39.2979308288546
300,49.66030015810572,37.24885918610316,44.3605421096524,26.5924622676504,39.51244189817608,39.78554779316356,0.0,38.22379703402,20.738046386830362
301,53.44085231561164,32.223330972366234,37.435571581780955,49.821525012503365,0.0,25.60548649066056,0.0,42.00367496055685,46.6921425005922
302,28.231768448736723,52.57076042832208,54.306323645616914,36.13676787177052,0.0,0.0,0.0,44.52870087157168,0.0
303,41.78234362428276,37.959954834690166,37.706202402281484,27.15461129556652,43.68053101396468,29.192941966098928,0.0,41.61439974000812,54.3128201007498
304,40.11661658763131,49.16329228316232,33.10379407835056,18.74737748371036,0.0,36.26467597580064,21.841238581288643,45.31354890440208,42.5016650079746
305,34.53045235548732,48.353163824107,58.10247935608328,33.43092954804088,0.0,0.0,0.0,55.89359683300664,0.0
306,57.75059837825989,64.38882564235853,44.916210870561834,44.91156094905349,0.0,47.903513328516766,0.0,42.65472527585588,55.4212277114934
307,38.57075485986468,43.36452480387044,52.1999086970196,52.981573485116876,0.0,36.614540803683525,0.0,38.34964570047296,31.27973212358444
308,47.247861547949164,54.95008862530112,37.44023470382125,50.721518023361966,0.0,0.0,0.0,45.90598921218236,0.0
309,44.70020225717528,43.7265049223154,46.0939059171308,22.77391181329052,38.585149008446116,0.0,0.0,42.22969690566212,0.0
310,53.53614832092977,50.78819880722204,34.97603997455913,53.46539249984961,0.0,0.0,0.0,29.708484306700967,0.0
311,57.83983408058136,55.04058296692192,45.90462356009428,41.54951538802625,0.0,45.555476981321846,0.0,28.0034750909784,46.50830965684672
312,47.24928177663088,56.8065769159426,48.458321141021486,25.18144576860084,0.0,44.45613672262932,35.87133017196612,40.112381427925484,30.128212087217086
313,44.578925024673204,56.559522552270955,41.23718324684052,37.034171813194085,0.0,49.59470695737536,0.0,43.36501226142836,26.007515450979923
314,34.04232181987296,43.33031966045225,43.597883164702,25.840861765602803,0.0,40.95079613851145,47.95522074777032,41.38665874528884,42.096435323859204
315,33.25636659168928,64.7493370835184,41.71437772829392,27.371930746678157,0.0,45.222789505732955,34.81145107311387,53.47617500886233,25.786028130366763
316,56.63571047219832,52.344804873565366,47.27820656494376,28.444735028708877,0.0,39.92133390175992,39.27205441587776,51.355537811617445,33.43376169421972
317,43.23473945421057,42.375851612117124,46.56665304259744,21.08710612154536,0.0,41.12647354573144,44.1125312315648,47.144900640428204,34.83486622653176
318,38.23186835121084,50.571239951355686,48.22635718397177,49.7205789581724,0.0,44.513146405902326,0.0,56.70657660060121,54.55807847544645
319,52.07733666631091,51.98462965048556,36.2696285799556,48.911785718713595,0.0,37.21678878131153,0.0,52.22711819557444,38.225403498235046
320,50.38247548678476,63.00652462820424,41.50010660563644,56.99842983616803,0.0,37.53334587612664,0.0,47.828671420916685,37.66438492546488
321,50.84095559638273,26.586189241060083,43.21515777501552,46.97350222673028,0.0,34.80821638574232,0.0,56.281512492172006,50.07913066360501
322,40.92851362793436,45.5688759172518,53.32021870844264,18.65500289275032,47.813706487006804,33.185614557414446,0.0,52.417406884816366,45.33405930266664
323,44.96660744082076,48.652103580963605,32.17767724034616,47.293270895159644,0.0,0.0,0.0,38.809962541330805,0.0
324,48.89067794662084,60.16017066384657,21.499315340603204,23.66446306443436,0.0,54.2801718754326,47.037896403263204,41.47081716173812,44.713332934748365
325,60.02281207237221,60.13565251903432,55.03910451469304,31.606065945225364,0.0,48.441350363598005,34.58478637602436,45.296878586140195,31.316441228866722
326,55.99735504354768,46.12457406013584,30.18527479733392,49.14549380177612,0.0,0.0,0.0,38.33202363043973,0.0
327,43.54833215063459,36.32028103032117,57.0075308373178,43.48876704886864,0.0,46.80242065729897,0.0,45.58755722445272,44.45731263296273
328,43.30749262807444,37.06217518075392,52.12346286079188,33.45545328357809,0.0,37.223548483408806,63.41733901902249,41.72177019088669,42.681700287052564
329,40.15829469785716,46.83486650726201,42.944627058714445,33.4449585420858,0.0,47.63226463402192,43.076290470437165,33.921460189000356,49.799419007849245
330,39.27032767382437,54.964965820608604,40.72806369853388,30.866266925980764,0.0,47.55168915153896,0.0,54.52776693208297,44.47512681996792
331,43.51896712005956,46.35355043756816,52.94755367452877,50.91615610829696,0.0,0.0,0.0,39.342050152547564,0.0
332,32.8280091859586,48.77616004837392,45.347942678495876,46.581548551610005,0.0,0.0,0.0,39.51402306276688,0.0
333,50.2813076094778,49.33047275703713,46.779352196605004,51.06516493485176,0.0,0.0,0.0,42.652250683153035,0.0
334,55.3552540139976,60.09495263079376,36.24307410941569,30.76557355694328,0.0,33.638945790313954,44.13009628602236,54.19012510134987,37.06631994602616
335,28.48368389801456,35.512518558812324,60.80633757186749,26.531281876019964,0.0,51.17307828177778,0.0,49.145369720843846,19.896852385491282
336,56.46250977203536,53.55977620017816,62.20399385035924,44.58625746627361,0.0,38.729541085043486,0.0,41.26489693235944,34.74778995222548
337,56.60001044467653,58.14287849357904,39.869382755776684,48.838461183225604,0.0,0.0,0.0,31.96259116456648,0.0
338,27.5876171734654,54.17399151786264,49.507013405077885,20.59493886979856,0.0,32.105528244049644,53.737464248992964,35.52086932188716,34.118082580369524
339,64.99255048740385,38.10080581266044,57.678091888672725,31.472338995175004,35.917645029691634,0.0,0.0,36.77336528918384,0.0
340,54.0099331100902,47.17981856876017,54.563495706092894,36.36562152485601,0.0,47.92874019780321,0.0,41.3762370309164,55.690102356135604
341,45.70922645690404,55.26762134789001,48.13849199152981,45.995511299892925,0.0,0.0,0.0,51.539438240402816,0.0
342,50.12363443492068,50.9880060010806,56.305071225884284,38.61788039130361,0.0,0.0,0.0,41.77002661708188,0.0
343,49.91434884793819,55.88735886372388,57.65669366525961,35.0921706977722,0.0,21.24169625365788,49.43063198147004,33.3972227366062,43.059668396201765
344,49.977457930290406,49.607467971760286,48.445781762220726,47.49503420921556,0.0,0.0,0.0,43.96497177621556,0.0
345,58.614219997181436,42.17171351916856,37.522346927497566,47.59926767392012,0.0,39.676421839947885,0.0,43.96525325631896,38.283678693695805
346,46.071118826382964,32.54254815189028,36.70825755768501,41.22998561759592,0.0,30.60455225570744,0.0,44.3168708083422,44.2640644472594
347,49.890261462367526,41.170568057629886,48.58803125961496,36.34364443616332,39.604549337353404,43.62511186906089,0.0,48.845667187861444,44.37795527910009
348,39.173969560329965,60.79537027372617,34.443963855692324,26.539398841429524,0.0,49.9401238331038,57.24724398593193,42.76229583312876,42.70690582135084
349,31.61003491960096,46.667742224030725,48.578740526484005,25.737565319261364,0.0,31.145680094475487,53.548066882780724,48.06951703972576,31.677545666356604
350,49.93626989496445,39.472055223758886,53.48593307967376,32.19015380597256,0.0,38.6868394676104,52.81271631538033,52.73532393863592,33.71006243793144
351,35.752160944737,60.32556284684545,56.74185040780316,20.3808652138826,0.0,41.70877339727688,41.2868586075872,53.86651348219712,43.687773911383445
352,47.244136962868325,43.72605949802452,42.3628252086904,34.717834622352875,0.0,0.0,0.0,36.039341345768285,0.0
353,46.29491040403029,52.028561478265644,46.21570523886468,43.939124167455326,0.0,24.15521429845452,0.0,58.11370708470852,40.367211103210366
354,41.36197158784192,46.531253554412444,24.14704443415356,25.096591795751284,0.0,35.91664700526172,28.784186908429998,41.69512286298789,27.17331301412344
355,43.95736971632004,48.25982807099073,47.262077332671886,51.71952036613985,0.0,0.0,0.0,53.800444297733605,0.0
356,48.15660624280752,41.504789737372846,39.8760218613124,46.646248479423924,0.0,0.0,0.0,48.924097515627686,0.0
357,43.40149270046352,49.101060306944596,33.3631493385658,38.71537509923024,0.0,53.05396393211584,0.0,48.36843454928168,56.08922608015203
358,59.48886442311707,38.55330323773737,55.854144357558,27.62089727333808,40.82783140668668,0.0,0.0,49.06111341311167,0.0
359,36.043834566726076,54.38937713147969,68.39874958382887,43.56871639218768,0.0,0.0,0.0,60.428291213187954,0.0
360,53.11092478625292,49.83258748502792,47.951563221615515,49.13053174013244,0.0,39.629582793179566,0.0,43.4582489028048,57.59914839388688
361,47.83792490122284,45.92703715871672,35.27080508073184,28.7794780927914,38.590887193209845,0.0,0.0,54.42170579162564,0.0
362,54.42596901372564,43.29292625335365,43.69628974064392,62.50950446278708,0.0,30.934648548088845,0.0,46.90078891747695,30.81436763617244
363,50.45039057196752,39.87407472965856,35.7319315131356,33.5094487091032,34.146754757133,0.0,0.0,52.57767959433364,0.0
364,39.209636567510806,54.36197392370412,48.19439880978004,38.716580288220726,0.0,0.0,0.0,60.947484657102756,0.0
365,34.12787553113312,47.96758422591108,43.441237515613686,27.360687065572797,0.0,30.908331533163324,0.0,45.371919944871074,46.0893226946802
366,55.52844478950665,58.275003159292574,44.72019837500765,50.06411054632333,0.0,69.82280638320589,0.0,47.065724434712756,50.04471370749244
367,45.60362591143784,47.14610054596028,43.943046102565965,42.63292053683776,0.0,48.5237962426024,0.0,37.411870130463875,44.54706622246156
368,46.31045716389789,59.93811448193196,38.141707520155485,26.69973063519872,47.64856082695144,36.33371466494905,0.0,45.868674596735644,40.798683350798925
369,40.11886776446412,44.76423226641364,34.49988774966371,29.10616916150716,0.0,41.51312843182941,42.79660836289976,43.11788000376484,37.81410442576141
370,58.469507234701034,50.8616526754174,29.74631526605992,34.850207470085884,0.0,41.85379740190144,45.18478648651532,36.280997474247926,35.968983262642084
371,58.87198088429373,39.88264294820392,59.18565532860895,34.16146542403384,57.46066828990168,36.49526162425952,0.0,41.20710022393531,46.31883051385785
372,52.89085323209984,58.512163686813956,48.30476013832588,36.7241012472742,0.0,48.588136272051116,0.0,43.25058627183353,42.541980507850965
373,62.7837744866494,60.54317611641885,43.03023072627936,41.5931094885686,0.0,46.4597612309482,0.0,44.05244066917601,30.85871809137836
374,58.319168904005124,56.51591735148411,52.12286625905216,55.238570776038245,0.0,48.39410411242497,0.0,38.28407541981924,38.45523397046243
375,47.78096687630604,54.90292704662393,46.82510604177772,42.509995620973925,0.0,0.0,0.0,28.14174878973264,0.0
376,48.62521150981728,56.7680292330686,34.71231900512112,28.08347245735856,0.0,39.05204637585072,44.39419552884356,53.773269942350275,34.59876765806204
377,51.244230241154675,38.149740733482965,64.0731411324275,60.58097140973289,0.0,0.0,0.0,47.26196747638261,0.0
378,55.96276548239849,39.328177636190794,59.038236156250925,50.14310202603844,0.0,0.0,0.0,52.63387295844264,0.0
379,53.52860629420284,47.917299187750125,25.537165663184442,35.5142497883364,0.0,36.4973002769852,27.937197265093484,37.021262363997884,43.23156475782156
380,39.35500610559261,51.26608221103645,49.9206172728908,43.74951540743604,0.0,52.845846837115594,0.0,67.47902745914732,20.06817727195832
381,49.364443389944036,51.24513127650096,33.14244793934377,40.88314873270376,0.0,0.0,0.0,51.77425844958981,0.0
382,40.76280262577024,45.04910776969157,63.00898805366808,25.49376355012056,0.0,35.07218272725105,45.902530728756794,54.4183479614558,31.853400035976204
383,54.747553713106356,52.50363604684311,44.53540261168221,31.033730096975482,40.1806875732732,37.49040334504328,0.0,45.18495966176525,30.065194384732962
384,55.87718640716716,50.31208365461348,33.4599397500806,31.76912862466396,48.019760146106,0.0,0.0,47.52850628623992,0.0
385,52.96645289140076,38.6018005996326,34.61249886997124,50.35620512474448,0.0,0.0,0.0,44.91600057171824,0.0
386,45.175727166911805,44.66767444719028,49.33744610655977,52.11711180363836,0.0,0.0,0.0,29.879421479486002,0.0
387,52.050373673072045,50.042518847400764,42.5715632102862,49.302129304687725,0.0,0.0,0.0,48.19470077942592,0.0
388,45.17691003476148,54.92445340383121,54.897211250626846,51.97611388434839,0.0,0.0,0.0,43.07928673563368,0.0
389,35.3630057269698,48.22102249361144,37.952698792939835,39.9406723232994,0.0,23.98957045999456,0.0,45.53538992969936,43.24223505958212
390,40.34996246042332,46.312843608773605,51.06254393019092,51.08866461438972,0.0,46.77556358228656,0.0,47.57835729927989,35.31566963889404
391,46.89335817157224,53.664456052254884,45.77141247304208,32.31806959577048,0.0,43.4046636087216,46.7680546893618,52.961349950023205,46.99603396872372
392,35.45372362850584,48.62204300751244,55.79939568428652,52.22926810398704,0.0,49.680805208955725,0.0,50.19067644886957,43.03544328074916
393,43.98939462923188,54.49390002749621,40.573150570820644,23.61737548806044,0.0,48.867813129115284,56.553210501692796,56.255192238341564,46.32448845864028
394,52.51938163215837,45.99632094039452,40.7687394487816,41.093049435501285,0.0,0.0,0.0,38.85032878976305,0.0
395,50.81645060458444,46.878848486788726,25.812158863697242,64.66234560915268,0.0,0.0,0.0,36.64739290562148,0.0
396,53.689583228235485,43.83009439377736,46.258612646330675,50.59245057016061,0.0,48.88370968826076,0.0,42.33002744085332,44.18939465016008
397,59.345446282029535,40.07123852963564,68.93127861471721,43.014701227111004,0.0,0.0,0.0,47.548484127567,0.0
398,46.30589659319836,62.53637141885356,21.5237641170814,35.6202389604898,0.0,42.10810393437292,40.934061127999364,43.57754344517716,34.750474920629756
399,51.866039151204646,52.78561832511311,59.31104523066777,30.377794670962725,62.33511440787597,46.63132903402432,0.0,41.20464552633592,37.26126906672456
400,34.97041391544088,48.1956332484656,27.07871930350748,19.85225705467776,0.0,43.534891470870086,40.35430703889568,54.28330226515996,40.72333270423304
401,44.59829061306232,51.7815037806582,44.896802904434075,42.86750060037224,0.0,21.724853292235604,0.0,45.995444933232875,50.33197108839248
402,48.59748719713252,54.16499337232952,43.866220371806804,60.883969722765364,0.0,0.0,0.0,35.623687654691636,0.0
403,36.210030846955796,46.5182147290112,41.05946907606516,26.86143766691328,0.0,47.95449197978364,53.42484868556608,34.50023740339392,49.27128716615713
404,31.811754856229324,29.73949297721788,43.11868083801176,18.43164418789788,0.0,28.679038737293038,31.7469107869342,40.68505431410699,55.16190976418005
405,45.1832702701762,40.241668628053404,26.606450056943682,24.46346618368,0.0,35.46711280614288,43.62262228009516,43.39823348714764,43.4813015110474
406,30.84218482524984,49.468160303951635,45.49590717342452,14.12134686318432,42.29525975664971,49.174991109490875,0.0,40.83252563362344,41.906002092039884
407,33.807326918792,51.78871451672824,43.51678758580268,41.17495217326428,0.0,0.0,0.0,45.08884061491692,0.0
408,45.09147570366508,42.717627919862,50.3682847163756,30.208500814811924,0.0,43.690207536598045,49.20935464719092,47.43954584142932,50.74710769817452
409,46.190971847673566,47.239946672263,29.408007688835085,25.059684158674205,0.0,40.08196169634777,32.414450806785,43.80471299781337,28.33176307806136
410,38.82756502009568,46.4150270439594,55.94129601347109,42.802483258918166,0.0,37.19924602822084,0.0,47.563600835509035,43.020368125041564
411,51.65987078403068,59.4841420147298,50.40069866210368,31.84167803378728,50.29491614881568,32.28568159492512,0.0,54.35769213949149,34.29000291757056
412,29.401798682037683,61.813043348193965,43.039938931121405,33.05171207286984,0.0,47.33903137136101,0.0,38.13189532421772,47.735046356655566
413,67.0726579573206,58.22124513981789,35.13595410843276,35.02770357889808,0.0,51.038215827436,36.51664514398132,58.833691150647084,34.51453101004848
414,44.431614528275645,53.77664438762353,36.48037394944928,33.970524266648724,0.0,38.1595481080564,30.39889599443904,45.61021499958389,17.285150683704558
415,40.678364085384125,64.76875124470152,46.75411757411641,53.31097743755336,0.0,47.79643042054552,0.0,45.73416221104324,47.4995081129654
416,36.23903924574056,59.434555372614085,50.967656475663084,23.778145608906602,0.0,25.376284309632922,41.7676112335712,45.93677382755092,43.10633490556981
417,38.57249877293316,35.20553529894024,31.513608737356723,18.3318166384758,0.0,34.24390228266288,34.384357855113045,46.60318070637568,25.94620179733116
418,50.89338996677496,48.56314107836697,34.55577357878116,45.5709968397774,0.0,46.92701355486645,0.0,45.45655452599788,41.618192617238435
419,54.431768360697916,53.91338229941852,43.466648317763365,42.285796334535604,0.0,0.0,0.0,35.987983326932635,0.0
420,43.84270738759204,46.84618736713876,30.8521530813962,53.66002585388204,0.0,0.0,0.0,53.13650044223181,0.0
421,48.117186119905604,52.08607879068721,51.969310236013165,27.11022090779872,0.0,38.350469487298966,39.424015400105404,36.12128698915788,44.70576367074704
422,40.66962464379596,44.40560794658144,54.77317033089009,30.91598183142372,44.103363356631206,40.534875903112884,0.0,42.1363753644778,42.897318688299954
423,41.78636661325596,47.03545391094508,51.29377046167984,37.9545859597872,0.0,42.97608567871576,0.0,43.01637225195027,41.27140063393132
424,42.638745540647804,51.94654055586645,58.50379024665515,51.76068079734068,0.0,0.0,0.0,43.23017519461332,0.0
425,48.59260932522268,30.036034627805204,54.78134251665448,21.556407808037157,51.80095339106741,0.0,0.0,46.136852250499835,0.0
