Rank,Camera1_Performance,Camera2_Performance,Camera3_Performance,Camera4_Performance,Camera5_Performance,Camera6_Performance,Camera7_Performance,Camera8_Performance,Camera9_Performance
211,39.17436289744148,42.47630160979464,45.63361571532372,22.150140276713685,19.4846887405648,30.19455595035716,0.0,42.283443986304164,39.281205223640555
212,27.776636311151037,39.36212853866524,48.003618460357245,13.253532024924281,31.46803726993692,0.0,0.0,49.348366841452886,0.0
213,33.692541407952724,64.3096495508936,40.826934124220884,43.03629764287217,0.0,0.0,0.0,47.855666304907004,0.0
214,35.339115044470205,43.80333229846816,38.83318730989512,34.42979297539039,0.0,54.53253863122771,0.0,50.378793583336275,22.955681721070764
215,32.41953143224748,51.824277551712925,32.483542432928886,25.9896221033324,0.0,0.0,0.0,37.21632829304856,0.0
216,24.512555255289435,41.2269356394978,30.249123799721485,17.73278350070504,0.0,34.12203903274964,28.19759185418416,35.53825590591877,50.69020928786616
217,34.811688491160034,38.42290281612124,40.7664697400846,34.144915025222325,0.0,31.55849824056328,0.0,30.876990538224234,35.41676112233508
218,46.50503778393008,47.393179870726044,35.662097568810445,43.642387090806636,0.0,0.0,0.0,42.79328095355409,0.0
219,25.37944283865788,42.73596370161344,52.332471184618726,33.83671049839428,0.0,0.0,0.0,30.134137857675324,0.0
220,32.570659651446995,29.402020609398523,34.23091240364504,24.163737749310922,0.0,44.6293272162656,36.2344604103608,30.90928141831476,29.733483113476765
221,47.12180978658768,61.97628758530654,46.00503023090607,25.711694617816562,0.0,18.0799318891272,0.0,48.10111789791564,32.192495653278044
222,43.54579880803612,47.798748937263284,54.76275613430845,39.646525380666766,0.0,47.711538451686195,0.0,56.55286869133984,30.22879847146808
223,47.98122043155536,35.46061094527264,24.689570538030566,25.02730556460952,0.0,43.27228768607784,38.21322303933088,39.23266836924296,39.898082319352
224,47.18234722498369,36.30670950489376,54.92994274928604,35.012867843648166,0.0,34.834565280607485,0.0,32.41239762768192,41.41789494366421
225,39.81434753785676,43.220478583254,44.65322524042584,16.92570726845524,0.0,45.41785808688532,45.97319394882936,17.868757634728244,39.27801653825904
226,28.672597023886322,39.48637322024145,27.74053112027392,21.96581741344268,0.0,0.0,0.0,29.566542972080402,0.0
227,29.68281619990648,32.24232199588029,31.748397998390764,15.286950731055121,0.0,36.229399799126604,49.818234964059236,35.341307139712924,41.047565607108716
228,38.93337476721761,49.92502998283464,33.01471506346432,12.487263671274201,0.0,44.24143441021792,44.446818712295524,47.28802070052424,40.54916050068288
229,38.9493014701666,27.35658888143908,30.201605824587,44.19899887010716,0.0,0.0,0.0,33.197987164233446,0.0
230,51.92269809562185,25.23119056082332,55.20640468786504,30.88580292973624,48.51527576838643,36.982989325874435,0.0,36.127390903117124,46.22637665757664
231,39.0640823180016,15.998770238792881,37.478786184687486,21.74658878815208,0.0,45.91997090628011,43.01704405045144,41.72494084783824,32.816365512306966
232,37.02064152999876,29.193456835547636,46.60851619543136,21.87327739061828,0.0,40.08553640340384,39.16855456679772,53.49829883704773,38.0638385416892
233,46.46300680942136,26.056561199710515,46.46394786838248,38.251894896359836,0.0,57.04789062671396,0.0,52.2122414117806,39.820026231592195
234,41.004841360448765,37.94295546512232,49.12416945874972,43.36501757799872,0.0,29.989182881541403,0.0,49.880696982289074,27.162436660724882
235,31.641256521907003,25.752415516477683,30.048648542794044,18.07854432953524,48.097057847142246,0.0,0.0,43.53075099641857,0.0
236,56.06129750426236,37.70052974885768,32.662389851990405,48.20020705799836,0.0,0.0,0.0,52.87163477461164,0.0
237,47.106998363431885,39.12301126803612,36.94568246232097,27.474712169428443,0.0,36.602531442844196,29.255290485630596,41.933445474909526,37.475044287922564
238,46.081755684739676,44.94899296004964,26.09806137173276,50.366259014704085,0.0,0.0,0.0,40.430517353091446,0.0
239,33.66377338186987,42.0180444723654,43.433780976642566,33.76095842287568,0.0,39.82636548688616,0.0,40.174048555178324,39.48191190427305
240,42.550975816372684,38.56190050846172,47.560134827194325,52.410233987174756,0.0,39.105632441648325,0.0,39.37700904695883,27.44481177210492
241,36.66266993679061,46.29783654312136,39.45123525253524,38.69431144086516,0.0,40.364754950716524,0.0,53.781187627171725,33.550282451314445
242,33.06401104831916,51.6609114805878,51.27034893097513,24.01291040137096,0.0,41.20169759045476,27.660488596891764,28.266572140531597,39.18904812286993
243,26.631683693025522,44.34324337482089,55.08269438693284,30.41782156310716,0.0,45.654298399171324,0.0,43.255021553333485,48.08463561139308
244,42.74477744026184,38.341964942771,39.24413387119037,36.36240139062308,0.0,0.0,0.0,58.74489068306564,0.0
245,37.86144522870592,38.81157313151144,34.07052661598328,42.28697568783928,0.0,0.0,0.0,34.81507723321424,0.0
246,51.535865591225004,35.08989099229281,42.438828456732004,60.0405754998806,0.0,28.264876764434998,0.0,43.14891177010504,34.41335877119308
247,50.21490620705495,26.169358503297723,56.2871805715988,50.49118902846168,0.0,32.775954092785405,0.0,38.21812258925944,28.135176235712837
248,31.959270505893002,50.8973934651116,43.99569368403864,19.276633846849965,0.0,42.731154093253686,28.679747167184967,40.41173423317036,46.43230028159696
249,44.37324294074691,46.451833904532684,39.98010022090308,41.09377431522417,0.0,0.0,0.0,34.44499207274793,0.0
250,33.353172524084925,32.06720727166952,45.16206796333776,25.310434674468524,0.0,0.0,0.0,28.353265812185157,0.0
251,32.27398851430593,34.361938693365964,43.68472875507124,35.333733386022324,0.0,44.94379375616433,0.0,47.446767381675116,36.145687241377075
252,42.67267332798768,36.194803969787756,58.32486090807052,12.496229365280282,37.34997938208944,0.0,0.0,39.73947232972348,0.0
253,48.10842853033376,32.7390179960774,41.79875969329772,50.6455810588862,0.0,45.91958157853816,0.0,45.84561638820844,36.34146442491196
254,37.539248202964245,34.6071013592252,41.36661571278968,25.823412264165484,37.69261180423823,0.0,0.0,37.5740081542732,0.0
255,30.599714777244202,47.69426582423648,45.26985456831416,16.901978862070884,0.0,41.057656707121645,40.0805475114836,46.445964531490844,40.02806462920352
256,21.256829961916118,34.261817781475,32.07491589810088,13.31361103220968,35.31123114959584,0.0,0.0,41.66959315504297,0.0
257,56.28218989217588,32.73858065796884,49.75427164297328,25.95480354120896,25.03853074669964,0.0,0.0,24.305472610366557,0.0
258,40.58475559033564,27.268242420205326,38.08238474735352,46.077311144027725,0.0,0.0,0.0,41.195486540261165,0.0
259,27.27113266922584,51.61930695009356,30.33796495166008,14.93389470049212,0.0,26.025175087315482,26.820262080030883,46.60784090095085,33.42168632462344
260,34.33701137774252,39.84933251722532,38.13463052920576,41.49678074619364,0.0,0.0,0.0,46.554034285516046,0.0
261,37.13029389410356,43.606713686353245,40.0720931545806,35.9298857485742,0.0,44.271437149940404,0.0,39.689106136507526,45.88335018234441
262,32.497303980900206,46.001377388367196,35.27810248959332,26.22344997491052,0.0,43.065579513103124,0.0,36.14482508138717,53.75766387706452
263,49.13046697007359,45.76991237462568,47.41601321362432,29.22889196904228,0.0,42.42527008829968,44.68683295125568,35.8238936161096,23.92928525711896
264,29.353018142469843,32.06478901397176,32.47598051321128,9.52443691475596,0.0,41.01657008687224,24.568902199603883,51.829871092524726,40.94827738726348
265,40.67724200711288,54.1767120712022,43.79045257852992,30.5623460268284,0.0,36.316385360275326,0.0,29.622432910563962,34.45543280422484
266,35.12725555293484,38.33233670931472,40.53117266604248,32.342901401550314,0.0,0.0,0.0,29.20544057164236,0.0
267,36.67610932513068,37.33572567568957,36.6535014159738,25.24683370252852,0.0,47.64132763685384,32.380853771008674,28.353760815559003,60.20033553889629
268,48.721047819318116,29.92558770382888,43.097375532444566,21.57499930435064,41.742676451698486,0.0,0.0,40.20219051196292,0.0
269,48.40020085878245,36.74217242472304,49.79692414088676,23.732340122238284,0.0,54.37045451360911,45.26663525818,26.67255990033456,30.260733107039922
270,47.44732084592308,26.897316994794885,24.522195112622764,24.485981743706724,0.0,41.47951751653084,40.235085250724836,52.97519041696804,24.2347022624202
271,28.279156849328324,39.111052336561,42.52517574917061,36.204187527891044,0.0,0.0,0.0,50.86134006064192,0.0
272,33.60090144799764,39.83431718347445,33.23811820852976,36.0775830206432,0.0,0.0,0.0,45.3342643149096,0.0
273,38.135193993592566,63.17066171273969,32.494959798319364,25.297674378951445,0.0,47.489085981982356,38.05186050404576,38.64092774045752,44.22753694740032
274,34.84916245195796,35.004456470985645,40.17037634621721,49.85983691084268,0.0,0.0,0.0,52.361462633082446,0.0
275,38.19157909807388,41.056540344012284,56.85642321316756,43.85476147140508,0.0,47.6414903919936,0.0,46.94024681099304,44.167208873716
276,49.8473531913086,46.701074573130086,31.7958893742042,31.20367289767536,32.24783678593368,0.0,0.0,39.433824863094124,0.0
277,34.38687989008224,37.11669849313153,37.74254110750969,40.13133313631872,0.0,0.0,0.0,25.66552147372796,0.0
278,38.03023541685613,47.9983101285688,43.99933938956261,19.955210354097964,21.89600642401684,0.0,0.0,38.8918905150868,0.0
279,45.07909347666596,35.4380212792186,29.805479387198442,25.09719966947624,0.0,35.690776544302,60.213606596976675,36.64297375508472,57.452556965977486
280,38.94886449327432,24.252665453395164,47.30826246171964,11.023977625462122,0.0,52.70696302681051,39.23038564435997,29.79233942971356,43.06306262842197
281,36.821738470683,36.338079725664365,48.02274290614028,49.02209730133972,0.0,50.09854630827336,0.0,36.413555719902725,32.0929823423452
282,30.80327612100816,36.68282648839796,36.75240343980564,12.41147332036828,0.0,46.13892466007524,41.57447087869708,45.3829497637154,39.09308168925209
283,37.184709905978444,42.16961398845784,25.1237380132806,19.560136953339004,0.0,34.461993757631284,48.627518294291114,51.4662810196702,45.682138443446
284,44.79741640341452,38.06179040653228,47.32408970761801,36.15992797579464,0.0,50.31069935151892,0.0,46.80611177962388,34.962605652693284
285,28.580294784121484,50.568493621889765,40.31891408185872,20.702223329439125,0.0,40.70048491870876,46.063238895357486,37.680953787165805,40.76243949240044
286,44.87488024218392,35.41131651284464,44.63626628052248,26.769072143169442,0.0,0.0,0.0,35.08038682144716,0.0
287,32.28984068397832,45.10001381935513,31.292036504695965,45.51935912022136,0.0,0.0,0.0,26.41034637141152,0.0
288,46.248870243779564,36.54914621615876,33.835118636609764,25.89878803777856,0.0,39.180069124773766,42.95497804103648,29.011344510532922,43.34918286034572
289,39.5827861817972,43.25232920625544,36.53095244753904,32.285891279236644,0.0,0.0,0.0,33.84529884132193,0.0
290,41.877743225072486,44.57197658282052,28.872067617569602,18.83361961319516,0.0,41.96275430284592,41.41935259971864,41.773639548074,38.750432189593845
291,52.028891734540274,42.2453499670828,37.28646015160441,36.501754282971724,0.0,51.12171169023261,0.0,31.932411758076995,52.78774006478333
292,48.48859618670512,46.521173301995006,43.09943623463033,42.8173500092174,0.0,0.0,0.0,49.43030291177388,0.0
293,31.837272197276477,58.23254111438156,55.162819257385685,31.400927371269077,0.0,37.955207308091,0.0,37.75421565218888,34.473488952374446
294,25.202954657256036,50.62506897561605,43.31857279919053,21.9699299251782,0.0,36.1880661125776,50.239833716391125,40.202254735640444,36.441847165529126
295,26.714590878598997,24.57298911544492,47.46042834884656,31.649449381691998,0.0,40.76256173029168,0.0,46.368528226666285,33.65982692322724
296,27.04280051409852,40.92605452387904,53.6920618919432,33.573431252836,0.0,0.0,0.0,38.91812409376945,0.0
297,24.337445009507963,40.939756298671604,47.193103720547164,32.99228559224988,0.0,45.597460986612,0.0,56.10118524883092,47.29241873641817
298,43.921351879251965,38.38078078814509,49.30870195827144,53.23006952594476,0.0,0.0,0.0,45.84745309104624,0.0
299,32.50755441198816,44.266753049264445,41.685606702326766,19.36415260010832,0.0,42.29446682600532,60.938818486253595,38.57257280088728,39.2979308288546
300,40.217101340184726,49.92542500687288,49.207996622480245,16.97679702191448,35.71808544497313,39.78554779316356,0.0,39.73885209862724,20.738046386830362
301,28.57281760322488,50.82609438492829,58.23941214105896,30.677682844219124,0.0,25.60548649066056,0.0,38.946586285550886,46.6921425005922
302,46.12706755292276,45.365270005349885,32.29121813846588,45.41467236621044,0.0,0.0,0.0,37.05568861891892,0.0
303,39.300229164968805,49.297857974741646,46.43114724096649,19.853642866218564,40.70499440774096,29.192941966098928,0.0,43.01368711014256,54.3128201007498
304,43.28499259243272,40.87483476376524,45.733214718399125,18.65049959558708,0.0,36.26467597580064,55.739566715419365,57.12754356888104,42.5016650079746
305,20.032658956728643,44.490134787477245,24.12233096163576,22.205111009257923,0.0,0.0,0.0,28.2314967197004,0.0
306,36.22063781663228,28.201491180486883,40.98566885334148,37.059217886602,0.0,47.903513328516766,0.0,38.55367799390256,55.4212277114934
307,40.62650809857844,28.453654567682996,49.28239104789648,48.76408158381636,0.0,36.614540803683525,0.0,34.29463322342789,31.27973212358444
308,19.58594226093436,42.724624450770605,36.74903055371392,26.19445876440428,0.0,0.0,0.0,44.102657586614804,0.0
309,29.15837818658452,48.261546218451954,42.3112900780712,16.76181487862928,35.61108883814112,0.0,0.0,38.586710644061725,0.0
310,37.80622308065512,36.152536296140156,44.85706451822092,49.13668478003797,0.0,0.0,0.0,53.04554708253588,0.0
311,28.44739318715572,48.47820457255408,41.37860063127676,34.28402551910356,0.0,45.555476981321846,0.0,24.9372243803118,46.50830965684672
312,41.51749511665352,47.2585665528388,33.61582564854276,20.52342520497788,0.0,44.45613672262932,39.07262250341108,36.080872568694964,30.128212087217086
313,40.93832715641608,49.72546243953268,37.03163699560932,35.43496013959096,0.0,49.59470695737536,0.0,40.10094986879352,26.007515450979923
314,33.9235045858886,32.283905942578684,37.44642022301036,17.558431737059564,0.0,40.95079613851145,42.17522274083903,46.65795048406336,42.096435323859204
315,44.97024223614544,22.200512450753923,45.181463210183765,21.822143907597244,0.0,45.222789505732955,45.63737319978452,29.840354910947,25.786028130366763
316,51.256184186095325,33.03958645102713,44.59528141545805,27.79046837254932,0.0,39.92133390175992,36.17900303776113,28.35248108944768,33.43376169421972
317,40.71461173517388,35.471137965151875,32.70794370880104,28.131851996942764,0.0,41.12647354573144,39.50436395594868,50.72441993945308,34.83486622653176
318,47.8439242639844,42.77331694379832,43.58614365084652,35.77209719949608,0.0,44.513146405902326,0.0,52.67272176425113,54.55807847544645
319,33.50508498113532,43.251116708213445,33.130845527137,43.69030997263608,0.0,37.21678878131153,0.0,47.26278091212253,38.225403498235046
320,30.494946223268037,58.27674839846209,36.40976741687704,32.16032141408852,0.0,37.53334587612664,0.0,44.47529856263632,37.66438492546488
321,47.439101471398835,20.75482847315152,38.81420211982652,39.73971718174236,0.0,34.80821638574232,0.0,53.05408474197725,50.07913066360501
322,32.88634062431012,37.85624961197036,49.5374435572446,10.61282988912608,44.861734070465005,33.185614557414446,0.0,47.32298507159296,45.33405930266664
323,39.3013992608946,44.70768185148373,59.81209575937548,39.530330409598605,0.0,0.0,0.0,38.4172334754224,0.0
324,41.368721939788486,28.8494053360486,43.33195334012736,19.956561414475924,0.0,54.2801718754326,26.856287247166478,17.975708892872603,44.713332934748365
325,38.945021378976364,36.08056787683236,38.51173128052269,22.533064353484484,0.0,48.441350363598005,47.79321525769932,50.287234939116196,31.316441228866722
326,32.11519033810268,40.770547605236004,55.36382642781684,41.94013590005296,0.0,0.0,0.0,42.330877656513124,0.0
327,36.04259897368028,29.66832096728328,54.246954154170325,28.7729953295972,0.0,46.80242065729897,0.0,42.105389626613366,44.45731263296273
328,40.420974119837524,37.93067538100924,41.96946369172916,12.8577091282842,0.0,37.223548483408806,18.0249724787704,47.945879439352524,42.681700287052564
329,52.57085341664756,36.52831791102124,37.58531206544936,30.416746127146844,0.0,47.63226463402192,34.43905250599252,37.96941911129764,49.799419007849245
330,33.8836894237852,46.282569830583846,36.84097697152944,36.92046691665188,0.0,47.55168915153896,0.0,52.3966450457904,44.47512681996792
331,40.42123813682681,41.454692409753356,37.92160774407684,37.70410283856336,0.0,0.0,0.0,44.67613928514949,0.0
332,28.308881496588878,38.33215770317825,42.086100568693766,38.541360261287835,0.0,0.0,0.0,37.27283018931476,0.0
333,40.207128903848165,41.643505234615475,39.5759321356376,36.5539472629694,0.0,0.0,0.0,40.97121096917624,0.0
334,35.18799953908868,40.630776402091925,30.1660770556464,10.852039344496362,0.0,33.638945790313954,42.603091380767076,32.37755801832808,37.06631994602616
335,22.0033040287876,28.602951259976162,56.965810530914204,18.591186269337843,0.0,51.17307828177778,0.0,45.26298544637388,19.896852385491282
336,47.95701073492788,48.37728169532809,58.166332075955715,29.906226374406764,0.0,38.729541085043486,0.0,37.77034230424492,34.74778995222548
337,54.81799700975613,32.95090690784876,48.23655289392893,48.15919859065725,0.0,0.0,0.0,50.54779882602127,0.0
338,29.357272650279842,32.1997286666252,50.496707122772676,7.713336155771361,0.0,32.105528244049644,49.56640359126312,45.21459363081476,34.118082580369524
339,36.06248861599548,30.651866568900683,32.71625600239568,13.184192407026602,32.43052379831652,0.0,0.0,35.8877313058352,0.0
340,43.08334242733448,39.6783895410964,51.26992207696877,32.81489331261132,0.0,47.92874019780321,0.0,36.5969317171412,55.690102356135604
341,31.791819974935322,42.349140044839196,45.26381924659712,27.738047678302358,0.0,0.0,0.0,38.737366371976364,0.0
342,15.364526799041833,39.50228291338488,53.440657544119134,30.139179210900448,0.0,0.0,0.0,36.855397782707364,0.0
343,37.916213974817445,25.631753367976884,30.8321923144382,26.58968045705432,0.0,21.24169625365788,52.75067698688116,53.88941083505945,43.059668396201765
344,48.162501716122996,35.098001851219564,44.565651822512756,40.9931843144056,0.0,0.0,0.0,37.98130715622836,0.0
345,53.05434994679236,35.64014176168136,33.2436287257316,40.98311204550984,0.0,39.676421839947885,0.0,39.12408085833552,38.283678693695805
346,37.40200014216857,25.82076952575844,32.99886294044665,23.72277536975832,0.0,30.60455225570744,0.0,41.247088438640844,44.2640644472594
347,44.25255305953824,32.69423612850484,45.250577757467006,30.705936033334048,35.057951871536474,43.62511186906089,0.0,45.53798582071737,44.37795527910009
348,22.83034575336632,23.79154713657436,29.2571717624372,8.99267830366684,0.0,49.9401238331038,51.713472431099206,30.612078308909403,42.70690582135084
349,54.735850601372405,38.71891337950952,39.04102039218969,27.01940950786912,0.0,31.145680094475487,50.5868187451316,45.254828475965965,31.677545666356604
350,42.5798755246238,32.550405902627205,44.28069412339273,12.969140756012163,0.0,38.6868394676104,39.584538875339405,49.720810330533844,33.71006243793144
351,42.26376358378188,24.12085857512088,48.080988006926404,27.58923929984876,0.0,41.70877339727688,34.752740742014446,54.061667098067566,43.687773911383445
352,31.36190767315336,41.25259755394932,38.481043701652126,30.78693875009364,0.0,0.0,0.0,33.16821273513116,0.0
353,39.11481978367032,45.552638986857204,41.69409012454124,46.67871267197804,0.0,24.15521429845452,0.0,54.49771955434728,40.367211103210366
354,50.09017281139161,27.73060400697256,50.2504028483402,26.19193852351328,0.0,35.91664700526172,30.82953376011784,20.3754375489214,27.17331301412344
355,41.01002799915152,28.78819897665112,43.4301184866906,43.270208322366,0.0,0.0,0.0,49.62009240376869,0.0
356,56.72293236256591,41.68991844082712,35.52344937568623,43.655671455138204,0.0,0.0,0.0,45.367896092525676,0.0
357,36.874270706326996,36.419795750678006,29.68850582235236,28.834919930192115,0.0,53.05396393211584,0.0,44.43543510698073,56.08922608015203
358,36.68928007323588,32.7908660477506,51.215949894137715,20.80601062651676,35.501457794456314,0.0,0.0,45.61977609246311,0.0
359,37.33226260981868,30.505653548049082,65.281879061585,35.546447942914284,0.0,0.0,0.0,55.299570195947,0.0
360,46.304465870106206,25.224211957421605,43.7797007081908,37.52901115719912,0.0,39.629582793179566,0.0,40.300717450379594,57.59914839388688
361,47.30280415146832,48.77545530885412,31.42667475226616,15.434837001689322,33.65300608718505,0.0,0.0,51.71048771612077,0.0
362,35.642334965644565,53.641513635578484,39.5816381249116,37.61751643853059,0.0,30.934648548088845,0.0,42.5237094607132,30.81436763617244
363,26.55568490091584,37.53522063850768,33.25624367756776,17.4259208585048,29.27539670141052,0.0,0.0,47.02223023963532,0.0
364,37.44178474832136,31.540724612913085,44.356973060691715,29.086563107305004,0.0,0.0,0.0,57.216251463643076,0.0
365,38.5027140780988,37.20213688733772,39.213173357671046,47.46539200586116,0.0,30.908331533163324,0.0,41.71979639616248,46.0893226946802
366,42.028757470375396,26.745680003687962,40.78118051010813,35.83348077761632,0.0,69.82280638320589,0.0,43.88346867517452,50.04471370749244
367,37.864245761432954,36.330702076165366,39.01029864248275,43.297590564026954,0.0,48.5237962426024,0.0,32.52459876998368,44.54706622246156
368,34.578768026445964,31.55585367649088,34.610021852231164,20.610726528699164,44.81929416347096,36.33371466494905,0.0,41.96893865917024,40.798683350798925
369,47.52288196478381,45.215896893745324,38.171930970232005,27.0474434302862,0.0,41.51312843182941,39.18394181384313,31.144721104605,37.81410442576141
370,36.947540404158644,43.274994735003084,38.61791254228604,19.660328938048764,0.0,41.85379740190144,38.48444403764289,25.26206738807652,35.968983262642084
371,29.615210490098796,51.131175072120286,56.10787832068471,6.91783829287204,52.42981259180877,36.49526162425952,0.0,38.34742922626552,46.31883051385785
372,33.860420149587725,29.899134686613603,44.064590980271475,36.21724296203976,0.0,48.588136272051116,0.0,39.931257150469754,42.541980507850965
373,17.6720273370772,29.351679876424765,38.583095754550165,22.593229952032118,0.0,46.4597612309482,0.0,40.63424921302576,30.85871809137836
374,24.4520607593776,24.45589748851964,48.752322837978355,18.55602312144888,0.0,48.39410411242497,0.0,34.018620208010084,38.45523397046243
375,40.27326112962528,43.70609222382985,43.145828223673156,34.84342675648324,0.0,0.0,0.0,23.68864252350672,0.0
376,32.94856234849444,31.0583252349182,33.49924080755429,25.869870547357284,0.0,39.05204637585072,35.0201839290526,31.151591086721282,34.59876765806204
377,29.547470920348516,49.91112812529428,61.30693843720248,46.990168705486724,0.0,0.0,0.0,42.898035934861475,0.0
378,39.88354757162272,29.04273048109304,53.65359457272588,37.94842433990736,0.0,0.0,0.0,48.12721293559604,0.0
379,43.018875953720006,33.27978572928192,49.946165814498,25.327907946825963,0.0,36.4973002769852,31.938731274902597,21.57371077158572,43.23156475782156
380,46.423724328340214,40.915353144772645,45.702628017299965,35.113953993146886,0.0,52.845846837115594,0.0,66.22509878358073,20.06817727195832
381,40.60480845459756,32.697891604180164,28.632194266235402,36.19404164835592,0.0,0.0,0.0,46.739065345384475,0.0
382,22.42188551475764,45.36810440790004,32.913500110731604,14.72106051223796,0.0,35.07218272725105,34.70236091176319,60.66823164531427,31.853400035976204
383,36.80467520476732,41.650438876607524,42.05288926931641,17.36216510319928,35.583444537336916,37.49040334504328,0.0,41.965502526879405,30.065194384732962
384,48.75547934626604,41.42881857458132,29.1928442852708,27.088860376566963,45.20222599330132,0.0,0.0,44.57457841115,0.0
385,39.523056571425634,43.71466947663096,30.50965505597204,35.492633113408644,0.0,0.0,0.0,41.26029639356956,0.0
386,48.97385005983611,30.96987351796564,45.39067909776272,49.23573995809944,0.0,0.0,0.0,39.981749313487484,0.0
387,42.073567593130555,38.3104193152514,47.82889415288265,33.429087541508636,0.0,0.0,0.0,47.17315567180228,0.0
388,31.76784374194712,39.031477537312405,39.5844121657994,38.904845729323675,0.0,0.0,0.0,51.46081586465701,0.0
389,43.991323865495836,43.765031882502,33.397144604373075,43.06679311201639,0.0,23.98957045999456,0.0,40.69680117302197,43.24223505958212
390,51.688996987790915,30.344979365806363,39.890538730139916,46.25377323323288,0.0,46.77556358228656,0.0,45.6321032197512,35.31566963889404
391,52.657044967546284,44.12284639705452,49.58613334040528,26.63011071937016,0.0,43.4046636087216,54.097919740889246,41.764160121371596,46.99603396872372
392,45.7768368237038,42.60150924574292,51.16961801352624,36.668863104664,0.0,49.680805208955725,0.0,38.8017146745638,43.03544328074916
393,37.892901589149716,24.49817882873792,50.11432581247337,17.92010625156476,0.0,48.867813129115284,45.76721162594292,36.57172551468004,46.32448845864028
394,44.61307542325832,47.12188526891328,36.81011570116184,42.198828144337796,0.0,0.0,0.0,32.55599194676336,0.0
395,36.237288555569194,37.44945828377539,34.25021988988192,52.53158533794131,0.0,0.0,0.0,35.07809208886212,0.0
396,35.85466605081017,42.34399334284916,38.219558949399165,32.01869674185296,0.0,48.88370968826076,0.0,37.32730384491152,44.18939465016008
397,42.473107028358605,39.09648751305737,42.99368214377216,28.153387130696117,0.0,0.0,0.0,54.41362236944804,0.0
398,39.76029074508436,28.704779301728323,51.59135432375729,22.46358573679748,0.0,42.10810393437292,32.47858754063232,20.44056097528915,34.750474920629756
399,34.552676900862124,36.354651892357204,38.64363882172792,12.905192384886362,58.34655518477901,46.63132903402432,0.0,41.0197374362374,37.26126906672456
400,35.05034350455452,34.246858310569,39.9223060798808,20.7876853848284,0.0,43.534891470870086,50.6318147699464,22.856429394880923,40.72333270423304
401,44.7112137837726,44.41061253357192,52.52741629671368,49.62173468697173,0.0,21.724853292235604,0.0,49.88297522149392,50.33197108839248
402,44.91579890619292,30.255327676997684,49.22059052823893,55.248926435082765,0.0,0.0,0.0,31.996688661350923,0.0
403,59.765003196887356,35.063654470618964,50.27754918657013,32.71920924222696,0.0,47.95449197978364,38.36096578296985,37.052649459459595,49.27128716615713
404,37.578509037007365,56.62511157917096,31.155566774124644,16.29752377645108,0.0,28.679038737293038,37.34702660402853,40.56490612329736,55.16190976418005
405,54.96229730506623,52.708787182671,35.585661618400124,35.37392513264444,0.0,35.46711280614288,38.291519048614916,22.77815119683376,43.4813015110474
406,44.28226887440449,43.268510097122835,44.28187682800221,28.077894236416284,37.34888139005644,49.174991109490875,0.0,49.70696843817161,41.906002092039884
407,50.12722136115965,43.891516225298396,37.622809171951445,42.070245459589685,0.0,0.0,0.0,31.303094561956325,0.0
408,44.276111999045874,41.421818697891,38.15068141098516,27.27721618436092,0.0,43.690207536598045,41.45792852990204,46.72545039174176,50.74710769817452
409,36.22979935328664,45.92526828111128,44.79365392690444,12.968780790889681,0.0,40.08196169634777,28.028363327396676,25.730571179731598,28.33176307806136
410,43.168514271280486,46.49510974658908,33.94927025931736,46.72579847394993,0.0,37.19924602822084,0.0,43.22136143010172,43.020368125041564
411,41.01922282511612,35.68118452286844,37.22200767637583,11.355490556588682,47.23875444540347,32.28568159492512,0.0,39.135541771005606,34.29000291757056
412,47.48755214135712,52.636504269539444,36.73039061982208,38.423077414835205,0.0,47.33903137136101,0.0,55.884977294639285,47.735046356655566
413,40.027663578771964,32.63273611534473,39.7435717091246,27.466912627821884,0.0,51.038215827436,23.719811492934877,30.81170630711564,34.51453101004848
414,23.476004000598483,33.76169319261532,54.53186370326256,14.84928378020448,0.0,38.1595481080564,35.46918668378088,32.83511232301976,17.285150683704558
415,44.07639994283789,59.178657819848404,45.00350597094192,36.673438892680565,0.0,47.79643042054552,0.0,42.17458552190128,47.4995081129654
416,32.67558207464704,27.185871025740084,41.184390425872444,9.94273060678716,0.0,25.376284309632922,30.829085194664597,47.842892571304795,43.10633490556981
417,45.93529735413176,53.90017547841528,42.496272004893285,16.018748815498963,0.0,34.24390228266288,27.653943964735884,28.23388437884012,25.94620179733116
418,34.14626616977644,42.12915601899916,48.58856371649296,25.62629337001212,0.0,46.92701355486645,0.0,50.86514197605616,41.618192617238435
419,39.55539456784576,44.042970144362755,38.971752336713685,36.30463064563228,0.0,0.0,0.0,43.84306478122004,0.0
420,25.448758617951917,46.84080290010252,31.236619798391324,32.10415085540672,0.0,0.0,0.0,30.664749154442838,0.0
421,46.213835161575204,36.11442907305652,42.016786985044085,23.660241130120763,0.0,38.350469487298966,38.28742913612884,46.162219903313805,44.70576367074704
422,49.00445583667076,37.161207909131875,34.738111610959955,26.953648973038195,40.8793336521964,40.534875903112884,0.0,34.34883103148676,42.897318688299954
423,40.991767106484204,38.989036210767964,47.04513051707584,36.001863888824325,0.0,42.97608567871576,0.0,47.45280604697149,41.27140063393132
424,42.92930349011523,39.043798916500286,47.431353897124524,44.967870873433114,0.0,0.0,0.0,61.433352753630885,0.0
